rating_score,critic_likes,critic_comments,user_trialist,user_subscriber,user_eligible_for_trial,user_has_payment_method,movie_release_year,movie_title_language,movie_popularity,total_number_of_lists,total_list_comments,total_list_followers,total_list_movie_number
4.0,0,0,1,1,0,1,2004.0,en,273,1,0,27,111
3.0,0,0,0,0,1,0,2004.0,en,273,7,3,2,385
2.0,0,0,0,0,1,1,2004.0,en,273,1,0,0,11
3.0,0,0,0,0,1,1,2004.0,en,273,10,59,980,508
2.0,0,0,0,0,1,1,2004.0,en,273,2,0,11,100
3.0,0,0,0,0,1,0,2004.0,en,273,2,2,2,15
5.0,0,0,0,0,1,0,2004.0,en,273,1,0,1,26
3.0,0,0,0,0,1,0,2004.0,en,273,5,12,203,741
2.0,0,0,0,0,1,1,2004.0,en,273,13,94,1047,3624
3.0,0,0,0,0,1,0,2004.0,en,273,5,11,9,32
3.0,0,0,0,0,1,0,2004.0,en,273,5,3,17,68
3.0,0,0,0,0,1,0,2004.0,en,273,9,54,958,1223
3.0,0,0,0,0,1,0,2004.0,en,273,6,0,4,74
4.0,0,0,0,0,1,1,2004.0,en,273,9,31,277,418
1.0,0,0,0,0,1,1,2004.0,en,273,4,15,67,79
3.0,0,0,0,0,1,0,2004.0,en,273,1,0,1,53
4.0,0,0,0,0,1,0,2004.0,en,273,1,2,2,9
2.0,0,0,0,0,1,0,2004.0,en,273,2,3,56,112
5.0,0,0,0,0,1,1,2004.0,en,273,5,1,3,125
2.0,0,0,0,1,0,0,2004.0,en,273,1,0,0,59
2.0,0,0,0,0,1,0,2004.0,en,273,13,0,1,631
3.0,0,0,0,0,1,0,2004.0,en,273,1,0,0,1
4.0,0,0,0,0,1,0,2004.0,en,273,4,11,35,154
4.0,0,0,0,0,1,0,2004.0,en,273,11,0,4,29
4.0,0,0,0,0,1,0,2004.0,en,273,1,0,0,1
4.0,0,0,0,1,0,1,2004.0,en,273,14,0,3,76
1.0,0,0,0,0,0,1,2004.0,en,273,3,3,38,200
4.0,1,0,0,0,1,1,2004.0,en,273,2,0,0,5
4.0,0,0,0,0,1,0,2004.0,en,273,5,0,3,32
2.0,0,0,0,0,1,0,2004.0,en,273,11,0,7,170
5.0,0,0,0,0,1,1,2004.0,en,273,85,9,20,139
4.0,0,0,0,0,1,0,2004.0,en,273,27,9,54,863
3.0,0,0,0,0,1,1,2004.0,en,273,1,0,0,1
3.0,0,0,0,0,1,0,2004.0,en,273,4,7,46,120
3.0,0,0,0,0,1,0,2004.0,en,273,4,0,0,83
4.0,0,0,0,0,1,0,2004.0,en,273,13,4,5,364
3.0,0,0,0,0,1,0,2004.0,en,273,3,0,0,21
5.0,0,0,0,0,1,0,2004.0,en,273,1,1,1,9
3.0,0,0,1,1,0,0,2004.0,en,273,1,0,20,72
3.0,0,0,0,0,1,0,2004.0,en,273,1,2,3,3
4.0,0,0,0,0,0,1,2004.0,en,273,3,2,2,68
4.0,0,0,0,1,0,1,2004.0,en,273,8,0,21,647
3.0,0,0,0,0,1,0,2004.0,en,273,62,1,15,732
3.0,0,0,0,0,1,0,2004.0,en,273,5,2,14,129
2.0,0,0,0,0,1,0,2004.0,en,273,11,1,9,100
4.0,0,0,0,0,1,0,2004.0,en,273,25,3,26,1283
5.0,0,0,0,0,1,0,2004.0,en,273,2,0,1,7
4.0,0,0,0,0,1,0,2004.0,en,273,1,1,0,4
4.0,0,0,0,0,1,0,2004.0,en,273,104,13,51,2795
4.0,0,0,0,0,1,0,2004.0,en,273,2,11,31,100
4.0,0,0,0,0,1,0,2004.0,en,273,1,0,0,2
3.0,0,0,0,0,1,0,2004.0,en,273,1,0,0,12
4.0,0,0,0,0,1,0,2004.0,en,273,2,6,102,39
3.0,0,0,0,0,1,0,2004.0,en,273,1,0,0,3
2.0,0,0,0,1,0,1,2004.0,en,273,8,0,5,85
3.0,0,0,0,0,1,1,2004.0,en,273,8,62,1208,1399
4.0,0,0,0,0,1,0,2004.0,en,273,1,0,0,1
5.0,0,0,0,0,1,0,2004.0,en,273,9,9,54,719
2.0,0,0,0,0,1,1,2004.0,en,273,7,5,103,473
3.0,0,0,0,1,0,1,2004.0,en,273,18,19,60,332
4.0,0,0,0,0,1,1,2004.0,en,273,21,63,687,1899
3.0,0,0,0,0,1,1,2004.0,en,273,2,0,5,307
4.0,0,0,1,1,0,1,2004.0,en,273,1,0,2,10
3.0,0,0,0,0,1,0,2004.0,en,273,3,0,0,81
3.0,0,0,0,0,1,1,2004.0,en,273,1,0,0,7
3.0,0,0,0,0,1,0,2004.0,en,273,2,1,1,20
3.0,0,0,0,0,1,1,2004.0,en,273,8,63,411,455
3.0,0,0,0,0,1,1,2004.0,en,273,64,22,204,3239
3.0,0,0,0,0,1,1,2004.0,en,273,7,1,1,145
3.0,0,0,1,1,0,0,2004.0,en,273,1,0,0,11
3.0,0,0,1,1,0,1,2004.0,en,273,2,0,3,104
4.0,0,0,1,1,0,1,2004.0,en,273,13,25,422,1176
3.0,0,0,0,1,0,1,2004.0,en,273,20,50,2463,6191
5.0,0,0,0,0,1,0,2004.0,en,273,1,0,0,1
3.0,0,0,0,0,1,0,2004.0,en,273,152,33,56,5652
3.0,0,0,0,0,1,1,2004.0,en,273,1,0,2,9
3.0,0,0,0,0,1,0,2004.0,en,273,23,66,552,1665
4.0,0,0,0,0,1,0,2004.0,en,273,7,2,7,42
3.0,0,0,0,0,1,0,2004.0,en,273,1,0,1,20
4.0,0,0,0,0,1,1,2004.0,en,273,1,0,0,1
2.0,0,0,0,0,1,1,2004.0,en,273,1,0,2,50
1.0,0,0,0,1,0,1,2004.0,en,273,5,15,39,90
4.0,0,0,0,0,1,0,2004.0,en,273,1,1,2,10
3.0,0,0,0,0,1,1,2004.0,en,273,4,5,48,160
1.0,0,0,0,1,0,1,2004.0,en,273,4,2,1,210
4.0,0,0,0,0,1,0,2004.0,en,273,1,4,0,21
3.0,0,0,0,0,1,0,2004.0,en,273,58,332,2896,19197
3.0,0,0,0,0,1,0,2004.0,en,273,5,62,5304,3247
2.0,0,0,0,0,1,0,2004.0,en,273,5,3,9,182
4.0,0,0,0,0,1,1,2004.0,en,273,1,0,25,51
4.0,0,0,0,0,1,0,2004.0,en,273,1,1,0,3
3.0,0,0,0,0,1,0,2004.0,en,273,33,18,512,1574
3.0,0,0,0,0,1,0,2004.0,en,273,1,0,0,22
3.0,0,0,0,0,1,1,2004.0,en,273,17,1,38,2958
4.0,0,0,0,0,1,0,2004.0,en,273,3,2,3,70
3.0,0,0,0,0,1,0,2004.0,en,273,2,10,19,19
1.0,0,0,0,0,1,0,2004.0,en,273,2,0,5,253
3.0,0,0,0,1,0,1,2004.0,en,273,2,0,0,23
5.0,0,0,0,0,1,0,2004.0,en,273,6,7,104,105
3.0,0,0,0,0,1,0,2004.0,en,273,6,5,42,1528
3.0,0,0,0,0,1,0,2004.0,en,273,5,6,99,259
1.0,0,0,0,0,1,0,2004.0,en,273,2,0,4,89
4.0,0,0,0,0,1,0,2004.0,en,273,330,3438,46415,34805
3.0,0,0,0,0,1,0,2004.0,en,273,1,0,2,15
3.0,0,0,0,0,1,1,2004.0,en,273,10,2,202,396
4.0,0,0,0,0,1,0,2004.0,en,273,1263,220,643,20076
1.0,0,0,0,1,0,1,2004.0,en,273,23,9,17,364
4.0,0,0,0,0,1,0,2004.0,en,273,7,10,32,302
3.0,0,0,0,0,1,0,2004.0,en,273,1,0,0,2
2.0,0,0,0,0,1,1,2004.0,en,273,51,7,15,655
3.0,0,0,0,0,1,0,2004.0,en,273,13,10,351,904
3.0,0,0,0,0,1,0,2004.0,en,273,4,7,54,85
2.0,0,0,1,1,0,1,2004.0,en,273,18,220,2535,8726
4.0,0,0,0,0,1,0,2005.0,en,6,1,0,0,100
5.0,0,0,0,0,1,0,2005.0,en,6,1,0,5,73
2.0,0,0,0,0,1,0,2005.0,en,6,8,16,91,562
3.0,0,0,0,0,1,0,2005.0,en,6,6,13,19,481
3.0,0,0,0,0,1,0,2005.0,en,6,6,0,9,200
4.0,0,0,0,0,1,0,2005.0,en,6,3,1,9,92
4.0,0,0,0,0,1,0,2005.0,en,6,20,120,1651,4808
3.0,0,0,0,0,1,0,2005.0,en,6,1,3,17,13
4.0,0,0,0,0,1,0,2005.0,en,6,2,0,17,55
3.0,0,0,0,0,1,0,2005.0,en,6,4,4,30,159
2.0,0,0,0,1,0,1,2005.0,en,6,1,1,0,100
4.0,0,0,0,0,1,1,2005.0,en,6,11,4,124,936
5.0,0,0,0,0,1,1,2005.0,en,6,20,43,285,2265
5.0,0,0,0,0,1,1,2005.0,en,6,94,8,26,1083
4.0,0,0,0,1,0,1,2005.0,en,6,4,2,9,64
4.0,0,0,0,0,1,0,2005.0,en,6,2,0,1,5
4.0,0,0,0,0,1,0,2005.0,en,6,3,2,4,25
5.0,0,0,0,1,0,1,2005.0,en,6,18,0,27,372
4.0,0,0,0,0,1,1,2005.0,en,6,11,4,10,245
2.0,0,0,0,0,1,0,2005.0,en,6,12,5,27,103
4.0,0,0,1,1,0,1,2005.0,en,6,2,0,0,45
5.0,0,0,0,0,1,1,2005.0,en,6,1,0,2,9
2.0,0,0,0,0,0,1,2005.0,en,6,3,161,4144,1586
4.0,0,0,0,0,1,1,2005.0,en,6,7,0,2,169
4.0,0,0,0,0,1,0,2005.0,en,6,10,20,378,938
4.0,0,0,0,0,1,0,2005.0,en,6,1,3,0,1
3.0,0,0,0,0,1,1,2005.0,en,6,1,0,0,2
2.0,0,0,0,0,1,0,2005.0,en,6,1,4,3,97
4.0,0,0,0,0,1,0,2005.0,en,6,28,45,201,1432
4.0,0,0,0,0,1,0,2005.0,en,6,2,0,1,20
3.0,0,0,0,0,1,0,2005.0,en,6,9,1,12,224
2.0,0,0,1,1,0,1,2005.0,en,6,18,220,2535,8726
2.0,0,0,0,0,0,1,2000.0,en,18,1,5,12,48
2.0,0,0,1,1,0,1,2000.0,en,18,31,24,111,1316
2.0,0,0,0,0,0,1,2000.0,en,18,11,54,170,2291
3.0,0,0,0,1,0,1,2000.0,en,18,47,28,121,1043
4.0,0,0,0,0,1,0,2000.0,en,18,6,0,37,7646
3.0,0,0,0,0,1,0,2000.0,en,18,212,0,10,1728
4.0,0,0,0,0,1,1,2000.0,en,18,10,1,13,274
2.0,0,0,0,0,1,0,2000.0,en,18,2,0,4,94
3.0,0,0,0,1,0,1,2000.0,en,18,4,0,1,82
3.0,0,0,0,0,1,0,2000.0,en,18,2,0,1,130
4.0,0,0,0,0,1,0,2000.0,en,18,2,0,8,132
1.0,0,0,0,0,1,0,2000.0,en,18,1,0,0,100
4.0,0,0,0,0,1,0,2000.0,en,18,2,15,63,373
4.0,0,0,0,0,1,1,2000.0,en,18,103,0,6,660
4.0,0,0,0,0,1,0,2000.0,en,18,1,0,0,3
4.0,0,0,0,0,1,1,2000.0,en,18,24,18,78,2214
4.0,0,0,0,0,1,0,2000.0,en,18,122,25,110,2220
3.0,0,0,0,0,1,0,2000.0,en,18,2,65,1605,998
3.0,0,0,1,1,0,0,2000.0,en,18,10,28,1127,2117
3.0,0,0,0,0,1,0,2000.0,en,18,5,0,1,354
2.0,0,0,0,0,1,0,2000.0,en,18,103,35,442,3306
3.0,0,0,1,1,0,0,2000.0,en,18,60,321,355,7419
3.0,0,0,0,0,1,1,2000.0,en,18,1,0,0,26
3.0,0,0,0,0,1,0,2000.0,en,18,12,17,1277,2629
3.0,0,0,0,0,1,0,2000.0,en,18,3,0,1,59
4.0,0,0,0,0,1,0,2000.0,en,18,9,6,33,152
3.0,3,0,0,0,1,0,2000.0,en,18,28,46,888,5439
3.0,0,0,0,0,1,0,2000.0,en,18,16,2,4,306
5.0,0,0,0,0,1,0,2000.0,en,18,3,4,24,260
5.0,0,0,0,0,1,0,2000.0,en,18,30,29,101,430
4.0,0,0,0,0,1,0,2000.0,en,18,19,0,28,1198
2.0,0,0,0,0,1,0,2000.0,en,18,1,0,2,30
4.0,0,0,0,0,1,0,2000.0,en,18,14,13,95,302
4.0,0,0,0,0,1,0,2000.0,en,18,5,1,3,108
3.0,0,0,0,0,1,0,2000.0,en,18,15,1,1,1214
4.0,0,0,0,0,1,0,2000.0,en,18,1,0,0,1
3.0,0,0,0,1,0,1,2000.0,en,18,15,4,9,1038
4.0,0,0,0,0,1,0,2000.0,en,18,3,4,2,54
3.0,0,0,0,0,1,0,2000.0,en,18,1,0,1,401
5.0,0,0,0,0,1,0,2000.0,en,18,1,0,3,12
4.0,0,0,0,0,1,0,2000.0,en,18,4,0,0,40
4.0,0,0,0,0,1,0,2000.0,en,18,16,3,10,284
3.0,0,0,0,0,1,0,2000.0,en,18,4,0,0,40
4.0,0,0,0,0,1,0,2000.0,en,18,23,11,40,780
5.0,0,0,0,0,1,1,2000.0,en,18,66,8,18,828
3.0,0,0,0,0,1,1,2000.0,en,18,3,0,0,94
3.0,0,0,0,1,0,1,2000.0,en,18,1,1,0,100
4.0,0,0,0,0,1,0,2000.0,en,18,2,0,0,44
4.0,0,0,0,0,1,0,2000.0,en,18,3,0,1,165
3.0,0,0,0,0,1,0,2000.0,en,18,11,1,9,100
5.0,0,0,0,0,1,0,2000.0,en,18,2,0,0,38
4.0,0,0,0,0,1,0,2000.0,en,18,8,0,12,598
5.0,0,0,0,1,0,1,2000.0,en,18,5,4,188,224
4.0,0,0,0,0,1,0,2000.0,en,18,1,0,0,7
3.0,0,0,0,0,1,0,2000.0,en,18,2,0,1,60
4.0,1,0,0,0,1,0,2000.0,en,18,9,54,958,1223
5.0,0,0,0,1,0,1,2000.0,en,18,2,10,1020,337
2.0,0,0,0,1,0,1,2000.0,en,18,2,2,66,111
4.0,0,0,0,0,1,0,2000.0,en,18,10,1,1,350
3.0,0,0,0,0,1,1,2000.0,en,18,22,12,36,459
4.0,0,0,0,0,1,0,2000.0,en,18,1,0,25,625
4.0,0,0,0,0,1,0,2000.0,en,18,17,12,616,524
3.0,0,0,0,0,1,1,2000.0,en,18,2,12,430,235
3.0,0,0,0,0,1,1,2000.0,en,18,17,11,58,706
5.0,0,0,0,0,1,0,2000.0,en,18,24,0,8,491
3.0,0,0,0,0,1,0,2000.0,en,18,33,126,1016,1710
1.0,0,0,0,1,0,1,2000.0,en,18,5,37,525,503
3.0,0,0,0,0,1,0,2000.0,en,18,1,9,8,32
4.0,0,0,0,1,0,1,2000.0,en,18,1,1,36,28
4.0,0,0,0,0,1,0,2000.0,en,18,1,5,1,4
1.0,0,0,0,0,1,0,2000.0,en,18,4,9,416,1274
4.0,0,0,0,0,1,0,2000.0,en,18,2,0,0,40
4.0,0,0,0,0,1,1,2000.0,en,18,11,4,124,936
4.0,0,0,0,0,1,0,2000.0,en,18,9,16,179,1307
4.0,0,0,0,0,1,0,2000.0,en,18,6,5,6,1038
4.0,0,0,0,0,1,0,2000.0,en,18,6,8,29,74
3.0,1,0,0,0,1,0,2000.0,en,18,10,28,239,763
4.0,0,0,0,0,0,1,2000.0,en,18,3,161,4144,1586
4.0,0,0,0,0,1,0,2000.0,en,18,9,9,54,719
3.0,0,0,0,0,1,0,2000.0,en,18,1,0,0,31
3.0,0,0,0,0,1,0,2000.0,en,18,1,0,0,11
3.0,0,0,0,0,1,0,2000.0,en,18,9,1,12,224
3.0,0,0,0,0,1,1,2000.0,en,18,9,31,277,418
3.0,0,0,0,0,1,0,2000.0,en,18,1,1,2,5
4.0,0,0,0,0,1,0,2000.0,en,18,36,21,98,1015
2.0,0,0,0,0,1,0,2000.0,en,18,1,0,0,10
4.0,0,0,1,1,0,1,2000.0,en,18,18,220,2535,8726
2.0,0,0,0,0,0,1,2006.0,en,18,18,18,44,443
4.0,0,0,0,1,0,1,2006.0,en,18,32,2,321,2222
2.0,0,0,0,0,1,0,2006.0,en,18,4,0,3,55
4.0,0,0,0,0,1,0,2006.0,en,18,2,0,0,65
3.0,0,0,0,0,1,1,2006.0,en,18,2,0,0,205
4.0,0,0,0,1,0,1,2006.0,en,18,24,5,110,2254
3.0,0,0,0,0,1,1,2006.0,en,18,39,3,54,1683
3.0,0,0,0,0,1,1,2006.0,en,18,1,0,0,3
1.0,0,0,0,0,1,1,2006.0,en,18,2,0,0,17
3.0,0,0,0,1,0,1,2006.0,en,18,8,3,12,315
4.0,0,0,0,0,1,1,2006.0,en,18,1,0,0,30
5.0,0,0,0,1,0,1,2006.0,en,18,4,0,0,32
5.0,2,0,0,0,1,1,2006.0,en,18,1,1,0,14
4.0,0,0,0,0,1,0,2006.0,en,18,6,0,2,815
4.0,0,0,0,1,0,1,2006.0,en,18,30,10,19,1076
3.0,0,0,0,0,1,1,2006.0,en,18,8,0,0,24
4.0,0,0,0,1,0,1,2006.0,en,18,1,0,0,1
3.0,0,0,0,1,0,1,2006.0,en,18,1,0,0,15
4.0,0,0,0,0,1,1,2006.0,en,18,5,16,9,134
4.0,0,0,1,1,0,0,2006.0,en,18,6,0,1,1736
3.0,0,0,0,0,1,0,2006.0,en,18,27,9,54,863
4.0,0,0,0,0,1,1,2006.0,en,18,5,0,4,134
5.0,3,0,0,1,0,1,2006.0,en,18,15,114,467,1023
3.0,0,0,0,0,1,0,2006.0,en,18,28,84,3337,9074
3.0,0,0,0,1,0,1,2006.0,en,18,1,0,1,29
1.0,0,0,0,1,0,1,2006.0,en,18,1,0,0,47
2.0,0,0,0,0,1,1,2006.0,en,18,8,1,9,1045
3.0,0,0,0,0,1,1,2006.0,en,18,2,0,0,6
3.0,0,0,0,1,0,1,2006.0,en,18,1,0,0,20
5.0,0,0,0,0,1,1,2006.0,en,18,1,1,1,5
4.0,0,0,0,0,1,0,2006.0,en,18,3,0,0,49
2.0,0,0,0,0,1,1,2006.0,en,18,2,0,1,142
4.0,0,0,0,0,1,0,2006.0,en,18,3,0,0,45
4.0,0,0,0,0,1,1,2006.0,en,18,10,0,2,74
4.0,0,0,0,0,1,0,2006.0,en,18,1,0,0,1
3.0,0,0,0,0,1,0,2006.0,en,18,5,0,0,104
2.0,0,0,0,0,1,0,2006.0,en,18,11,1,9,100
2.0,0,0,0,0,1,0,2006.0,en,18,2,15,63,373
3.0,0,0,0,0,1,0,2006.0,en,18,4,9,2537,1901
2.0,0,0,0,1,0,1,2006.0,en,18,1,1,0,100
3.0,0,0,0,0,1,0,2006.0,en,18,30,37,297,978
4.0,0,0,0,0,1,0,2006.0,en,18,1,2,1,12
4.0,0,0,0,0,1,0,2006.0,en,18,1,0,0,3
2.0,0,0,0,0,1,0,2006.0,en,18,5,1,3,108
4.0,0,0,0,0,1,0,2006.0,en,18,20,120,1651,4808
3.0,0,0,0,0,1,0,2006.0,en,18,10,10,146,1018
4.0,0,0,0,0,1,1,2006.0,en,18,17,11,58,706
3.0,0,0,0,0,1,1,2006.0,en,18,5,5,29,152
5.0,0,0,0,0,1,0,2006.0,en,18,40,0,3,3278
4.0,0,0,0,1,0,1,2006.0,en,18,2,10,1020,337
2.0,0,0,0,0,1,0,2006.0,en,18,8,16,91,562
3.0,0,0,0,0,1,0,2006.0,en,18,3,4,2,54
3.0,0,0,0,0,1,0,2006.0,en,18,5,22,518,932
5.0,0,0,0,0,1,0,2006.0,en,18,9,1,9,520
2.0,0,0,0,0,1,0,2006.0,en,18,9,9,13,366
3.0,0,0,0,0,1,0,2006.0,en,18,1,3,3,13
2.0,0,0,0,1,0,0,2006.0,en,18,18,8,6,112
3.0,0,0,0,0,1,0,2006.0,en,18,1,0,0,68
3.0,0,0,0,0,1,1,2006.0,en,18,11,4,124,936
3.0,0,0,0,0,1,1,2006.0,en,18,8,62,1208,1399
3.0,0,0,0,0,1,0,2006.0,en,18,1,1,3,50
3.0,0,0,0,0,1,0,2006.0,en,18,1,0,6,26
4.0,0,0,1,1,0,1,2006.0,en,18,1,0,2,10
2.0,0,0,0,0,1,0,2006.0,en,18,12,5,27,103
2.0,0,0,0,0,1,1,2006.0,en,18,8,1,3,200
2.0,0,0,0,0,1,0,2006.0,en,18,8,3,13,157
4.0,0,0,0,0,1,0,2006.0,en,18,10,20,378,938
4.0,0,0,0,0,1,0,2006.0,en,18,1,3,0,1
3.0,0,0,1,1,0,1,2006.0,en,18,4,3,6,36
2.0,0,0,0,0,1,0,2006.0,en,18,9,9,54,719
3.0,0,0,0,0,1,1,2006.0,en,18,1,0,0,2
3.0,0,0,0,0,1,1,2006.0,en,18,64,22,204,3239
3.0,0,0,0,0,0,1,2006.0,en,18,3,161,4144,1586
3.0,0,0,0,0,1,0,2006.0,en,18,6,8,29,74
3.0,0,0,1,1,0,1,2006.0,en,18,13,25,422,1176
4.0,0,0,0,1,0,1,2006.0,en,18,23,0,1,218
3.0,0,0,0,0,1,0,2006.0,en,18,152,33,56,5652
3.0,0,0,0,0,1,0,2006.0,en,18,6,8,3,76
4.0,0,0,0,0,1,0,2006.0,en,18,7,1,6,184
3.0,0,0,0,1,0,1,2006.0,en,18,11,13,146,282
1.0,0,0,0,0,1,0,2006.0,en,18,2,5,0,11
5.0,0,0,0,0,1,0,2006.0,en,18,1,1,0,3
2.0,0,0,0,0,1,0,2006.0,en,18,9,0,2,111
2.0,0,0,0,0,1,0,2006.0,en,18,9,1,12,224
3.0,0,0,0,0,1,1,2006.0,en,18,4,8,47,830
3.0,0,0,1,1,0,1,2006.0,en,18,18,220,2535,8726
4.0,0,0,0,1,0,1,2001.0,en,1,4,0,69,3742
3.0,0,0,0,0,1,0,2001.0,en,1,3,2,6,41
4.0,0,0,0,0,1,1,2001.0,en,1,11,13,358,2077
3.0,0,0,0,0,1,0,2001.0,en,1,2,0,0,23
3.0,0,0,0,0,1,1,2001.0,en,1,3,9,206,373
3.0,0,0,0,0,1,0,2001.0,en,1,11,1,9,100
4.0,0,0,0,1,0,1,1979.0,en,10,87,12,7,2298
3.0,0,0,0,0,1,0,1979.0,en,10,4,2,15,257
2.0,0,0,0,0,1,0,1979.0,en,10,1,0,0,308
3.0,0,0,0,0,1,0,1979.0,en,10,2,0,0,45
1.0,0,0,1,1,0,0,1979.0,en,10,9,9,495,1978
4.0,0,0,0,0,0,1,1979.0,en,10,6,0,1,765
3.0,0,0,0,0,1,0,1979.0,en,10,1,0,2,24
3.0,0,0,0,0,1,1,1979.0,en,10,4,13,303,1272
4.0,0,0,0,0,1,0,1979.0,en,10,9,9,21,1207
3.0,0,0,0,0,1,0,1979.0,en,10,1,0,0,10
4.0,0,0,1,1,0,0,1979.0,en,10,60,321,355,7419
2.0,0,0,0,0,1,1,1979.0,en,10,9,43,433,1118
4.0,0,0,0,0,1,0,1979.0,en,10,39,57,171,843
5.0,0,0,0,1,0,1,1979.0,en,10,24,5,110,2254
3.0,0,0,0,0,1,0,1979.0,en,10,1,0,0,69
3.0,0,0,0,0,1,0,1979.0,en,10,1,0,4,48
3.0,0,0,0,0,1,1,1979.0,en,10,7,16,229,777
3.0,0,0,0,0,1,0,1979.0,en,10,80,4,75,1280
4.0,0,0,0,0,1,0,1979.0,en,10,20,120,1651,4808
3.0,0,0,0,0,1,0,1979.0,en,10,10,0,0,224
5.0,0,0,0,0,1,0,1979.0,en,10,2,3,57,1476
4.0,0,0,0,1,0,1,1979.0,en,10,1,0,2,16
4.0,0,0,1,1,0,0,1979.0,en,10,57,68,1632,14542
5.0,0,0,0,0,1,0,1979.0,en,10,1,0,8,58
3.0,0,0,0,0,1,0,1979.0,en,10,8,11,230,574
3.0,0,0,0,0,1,1,1979.0,en,10,1,0,1,13
4.0,0,0,0,0,1,0,1979.0,en,10,2,0,9,105
3.0,0,0,0,0,0,1,1979.0,en,10,3,161,4144,1586
4.0,0,0,0,0,1,0,1979.0,en,10,1,2,15,187
5.0,0,0,0,0,1,0,1979.0,en,10,2,0,1,21
3.0,0,0,1,1,0,1,1979.0,en,10,36,25,131,601
4.0,0,0,1,1,0,0,1979.0,en,10,35,325,2168,4658
4.0,0,0,0,1,0,0,1979.0,en,10,1,0,0,59
3.0,0,0,0,0,1,0,1979.0,en,10,8,16,91,562
5.0,0,0,0,0,1,0,1979.0,en,10,1,0,3,64
5.0,0,0,1,1,0,1,1979.0,en,10,4,3,6,36
5.0,0,0,0,0,1,0,1989.0,en,60,10,0,0,852
4.0,0,0,1,1,0,0,1989.0,en,60,1,0,0,154
3.0,0,0,1,1,0,0,1989.0,en,60,17,0,0,532
3.0,0,0,1,1,0,1,1989.0,en,60,13,25,422,1176
3.0,0,0,0,0,1,1,1989.0,en,60,21,0,3,564
4.0,0,0,0,1,0,1,1989.0,en,60,4,0,3,153
3.0,0,0,0,0,1,0,1989.0,en,60,3,0,0,3561
4.0,0,0,0,0,1,1,1989.0,en,60,25,0,0,409
1.0,0,0,0,1,0,1,1989.0,en,60,5,0,3,2157
4.0,0,0,1,1,0,0,1989.0,en,60,1,0,0,1
4.0,0,0,1,1,0,0,1989.0,en,60,2,0,1,218
5.0,0,0,0,0,1,0,1989.0,en,60,2,0,0,30
4.0,0,0,0,0,1,0,1989.0,en,60,1,0,2,51
2.0,0,0,0,0,1,0,1989.0,en,60,7,2,36,111
3.0,0,0,0,0,1,0,1989.0,en,60,3,0,0,66
5.0,0,0,0,1,0,1,1989.0,en,60,24,5,110,2254
3.0,0,0,0,0,1,0,1989.0,en,60,4,0,1,129
4.0,0,0,0,0,1,0,1989.0,en,60,1,0,4,48
3.0,0,0,1,1,0,0,1989.0,en,60,18,81,567,4746
3.0,0,0,0,0,1,0,1989.0,en,60,11,0,3,242
4.0,1,0,1,1,0,1,1989.0,en,60,27,11,92,2808
1.0,0,0,0,0,0,1,1989.0,en,60,1,5,12,48
3.0,0,0,0,1,0,1,1989.0,en,60,1,0,0,10
2.0,0,0,0,0,1,0,1989.0,en,60,3,0,2,19
4.0,0,0,0,1,0,1,1989.0,en,60,2,0,1,73
4.0,0,0,0,1,0,1,1989.0,en,60,1,4,4,823
4.0,0,0,0,1,0,1,1989.0,en,60,2,0,1,42
4.0,0,0,0,0,1,1,1989.0,en,60,2,0,0,55
4.0,0,0,1,1,0,0,1989.0,en,60,2,0,0,19
3.0,0,0,0,0,1,0,1989.0,en,60,3,0,0,49
3.0,0,0,0,1,0,1,1989.0,en,60,7,0,21,230
4.0,0,0,0,0,1,0,1989.0,en,60,9,9,21,1207
4.0,0,0,0,0,1,1,1989.0,en,60,8,0,3,1351
3.0,0,0,0,0,1,0,1989.0,en,60,3,0,1,107
4.0,0,0,1,1,0,1,1989.0,en,60,1,0,1,13
4.0,0,0,1,1,0,0,1989.0,en,60,23,95,1079,3005
4.0,0,0,1,1,0,0,1989.0,en,60,12,3,13,875
2.0,0,0,0,0,1,1,1989.0,en,60,3,0,2,149
4.0,0,0,1,1,0,0,1989.0,en,60,1,0,0,4
2.0,0,0,0,0,0,1,1989.0,en,60,2,0,7,171
5.0,1,0,0,0,0,0,1989.0,en,60,6,4,27,748
3.0,0,0,1,1,0,0,1989.0,en,60,9,9,495,1978
4.0,0,0,0,0,1,1,1989.0,en,60,1,0,0,3
2.0,0,0,0,0,1,0,1989.0,en,60,49,54,808,13862
3.0,0,0,0,1,0,1,1989.0,en,60,1,0,0,20
3.0,0,0,0,0,1,1,1989.0,en,60,1,0,0,119
5.0,0,0,0,0,0,1,1989.0,en,60,3,0,1,1034
3.0,0,0,0,0,1,0,1989.0,en,60,4,0,3,55
4.0,0,0,0,0,1,1,1989.0,en,60,1,0,12,100
2.0,0,0,0,1,0,1,1989.0,en,60,3,0,0,107
4.0,0,0,0,0,1,0,1989.0,en,60,2,0,3,41
4.0,0,0,0,0,1,0,1989.0,en,60,4,0,24,4728
5.0,0,0,0,1,0,1,1989.0,en,60,10,2,80,3206
5.0,0,0,0,1,0,1,1989.0,en,60,8,0,12,479
2.0,0,0,0,0,1,0,1989.0,en,60,2,0,2,475
3.0,0,0,0,0,1,0,1989.0,en,60,4,6,17,420
3.0,0,0,0,0,1,0,1989.0,en,60,12,0,0,309
